store,category,mid_category,product_id,name,price,discount,url
Spar,sadje in zelenjava,sveza zelenjava,543001,"KISLO ZELJE, SPAR, 500G","1,49 €",,https://www.spar.si/online/kislo-zelje-spar-500g/p/543001
Spar,sadje in zelenjava,sveza zelenjava,339633,"KISLO ZELJE, SPAR, 1KG","1,89 €",,https://www.spar.si/online/kislo-zelje-spar-1kg/p/339633
Spar,sadje in zelenjava,sveza zelenjava,483849,"BIO ZELENA GOMOLJ, SPAR NATUR*PUR, 500G","2,29 €",,https://www.spar.si/online/bio-zelena-gomolj-spar-naturpur-500g/p/483849
Spar,sadje in zelenjava,sveza zelenjava,508832,"PARADIŽNIK PAPELETTO, SPAR, 400G","2,49 €","REDNA CENA 3,49 €",https://www.spar.si/online/paradiznik-papeletto-spar-400g/p/508832
Spar,sadje in zelenjava,sveza zelenjava,484993,"BIO PARADIŽNIK DATERINO, SPAR NATUR*PUR, 250G","1,99 €",,https://www.spar.si/online/bio-paradiznik-daterino-spar-naturpur-250g/p/484993
Spar,sadje in zelenjava,sveza zelenjava,483820,"BIO PARADIŽNIK SPAR NATUR*PUR, 500G","3,19 €",,https://www.spar.si/online/bio-paradiznik-spar-naturpur-500g/p/483820
Spar,sadje in zelenjava,sveza zelenjava,483823,"BIO ČEŠNJEV PARADIŽNIK SPAR NATUR*PUR, 250G","1,99 €",,https://www.spar.si/online/bio-cesnjev-paradiznik-spar-naturpur-250g/p/483823
Spar,sadje in zelenjava,sveza zelenjava,483004,"BIO PAPRIKA SPAR NATUR*PUR, 400G","3,49 €",,https://www.spar.si/online/bio-paprika-spar-naturpur-400g/p/483004
Spar,sadje in zelenjava,sveza zelenjava,483897,"BIO STROČJI FIŽOL SPAR NATUR*PUR, 400G, PAKIRANO","3,99 €",,https://www.spar.si/online/bio-strocji-fizol-spar-naturpur-400g-pakirano/p/483897
Spar,sadje in zelenjava,sveza zelenjava,434887,"STROČJI FIŽOL, 500G","2,99 €",,https://www.spar.si/online/strocji-fizol-500g/p/434887
Spar,sadje in zelenjava,sveza zelenjava,645982,"JUŠNA ZELENJAVA SPAR, 500G","1,69 €",,https://www.spar.si/online/jusna-zelenjava-spar-500g/p/645982
Spar,sadje in zelenjava,sveza zelenjava,483804,"BIO INGVER SPAR NATUR*PUR, 300G","2,99 €",,https://www.spar.si/online/bio-ingver-spar-naturpur-300g/p/483804
Spar,sadje in zelenjava,sveza zelenjava,483817,"BIO JUŠNA ZELENJAVA SPAR NATUR*PUR, 500G","2,99 €",,https://www.spar.si/online/bio-jusna-zelenjava-spar-naturpur-500g/p/483817
Spar,sadje in zelenjava,sveza zelenjava,512193,"JUŠNA ZELENJAVA S-BUDGET, 400G; Očiščena, neoprana, pripravljena za kuhinjsko rabo.","1,29 €",,https://www.spar.si/online/jusna-zelenjava-s-budget-400g/p/512193
Spar,sadje in zelenjava,sveza zelenjava,291650,"ARTIČOKA, 1KG","0,70 €",,https://www.spar.si/online/articoka-1kg/p/291650
Spar,sadje in zelenjava,sveze sadje,558016,"JABOLKA GALA, 2KG, SPAR, PAKIRANO","2,99 €",,https://www.spar.si/online/jabolka-gala-2kg-spar-pakirano/p/558016
Spar,sadje in zelenjava,sveze sadje,653237,"MANGO V KOŠČKIH, SPAR, 500G; BREZ DODANIH SLADKORJEV. VSEBUJE NARAVNO PRISOTNE SLADKORJE.","3,79 €",,https://www.spar.si/online/mango-v-kosckih-spar-500g/p/653237
Spar,sadje in zelenjava,sveze sadje,568097,"BIO BANANE, SPAR NATUR*PUR, 1KG, (NEPAKIRANO)","1,00 €",,https://www.spar.si/online/bio-banane-spar-naturpur-1kg-nepakirano/p/568097
Spar,sadje in zelenjava,sveze sadje,484992,"BIO AVOKADO SPAR NATUR*PUR, 300G","3,99 €",,https://www.spar.si/online/bio-avokado-spar-naturpur-300g/p/484992
Spar,sadje in zelenjava,sveze sadje,660316,"BIO BOROVNICE, SPAR NATUR*PUR, 125G","2,49 €",,https://www.spar.si/online/bio-borovnice-spar-naturpur-125g/p/660316
Spar,sadje in zelenjava,sveze sadje,558016,"JABOLKA GALA, 2KG, SPAR, PAKIRANO","2,99 €",,https://www.spar.si/online/jabolka-gala-2kg-spar-pakirano/p/558016
Spar,sadje in zelenjava,sveze sadje,653237,"MANGO V KOŠČKIH, SPAR, 500G; BREZ DODANIH SLADKORJEV. VSEBUJE NARAVNO PRISOTNE SLADKORJE.","3,79 €",,https://www.spar.si/online/mango-v-kosckih-spar-500g/p/653237
Spar,sadje in zelenjava,sveze sadje,484735,"BIO RDEČA JABOLKA SPAR NATUR*PUR, 600G","1,99 €",,https://www.spar.si/online/bio-rdeca-jabolka-spar-naturpur-600g/p/484735
Spar,sadje in zelenjava,sveze sadje,483799,"BIO HRUŠKE SPAR NATUR*PUR, 500G","2,49 €",,https://www.spar.si/online/bio-hruske-spar-naturpur-500g/p/483799
Spar,sadje in zelenjava,sveze sadje,356990,"JABOLKA ZELENA, S-BUDGET, 2KG","1,99 €",,https://www.spar.si/online/jabolka-zelena-s-budget-2kg/p/356990
Spar,sadje in zelenjava,sveze sadje,568097,"BIO BANANE, SPAR NATUR*PUR, 1KG, (NEPAKIRANO)","1,00 €",,https://www.spar.si/online/bio-banane-spar-naturpur-1kg-nepakirano/p/568097
Spar,sadje in zelenjava,sveze sadje,11638,"BANANE, 1KG; Banane so bogat vir vitaminov in mineralov. Ker vsebujejo veliko kalija in so še posebej priporočljive za tiste, ki jih pesti pomanjkanje energije, visok krvni ...","0,70 €",,https://www.spar.si/online/banane-1kg/p/11638
Spar,sadje in zelenjava,sveze sadje,482801,"BIO POMARANČE SPAR NATUR*PUR, 1KG","2,69 €",,https://www.spar.si/online/bio-pomarance-spar-naturpur-1kg/p/482801
Spar,sadje in zelenjava,sveze sadje,482802,"BIO LIMONE SPAR NATUR*PUR, 500G","1,49 €",,https://www.spar.si/online/bio-limone-spar-naturpur-500g/p/482802
Spar,sadje in zelenjava,sveze sadje,443890,"LIMONE, S-BUDGET, 500G, PAKIRANO","0,99 €",,https://www.spar.si/online/limone-s-budget-500g-pakirano/p/443890
Spar,sadje in zelenjava,sveze sadje,484246,"POMARANČE NATALIA, 1KG","1,04 €","REDNA CENA 1,39 €",https://www.spar.si/online/pomarance-natalia-1kg/p/484246
Spar,sadje in zelenjava,sveze sadje,215164,"LIMETA, 1KG","1,05 €",,https://www.spar.si/online/limeta-1kg/p/215164
Spar,sadje in zelenjava,sveze sadje,436055,"GROZDJE RDEČE NAMIZNO, BREZ PEŠK, 500G","2,49 €",,https://www.spar.si/online/grozdje-rdece-namizno-brez-pesk-500g/p/436055
Spar,sadje in zelenjava,sveze sadje,304714,"GROZDJE BELO NAMIZNO, BREZ PEŠK, 500G","2,99 €",,https://www.spar.si/online/grozdje-belo-namizno-brez-pesk-500g/p/304714
Spar,sadje in zelenjava,sveze sadje,523177,"BIO MANGO SPAR NATUR*PUR, 400G","3,99 €",,https://www.spar.si/online/bio-mango-spar-naturpur-400g/p/523177
Spar,sadje in zelenjava,sveze sadje,339362,"PASIJONKA, 200G, PAKIRANO","3,49 €",,https://www.spar.si/online/pasijonka-200g-pakirano/p/339362
Spar,sadje in zelenjava,sveze sadje,339422,"RDEČA PITAJA, 300G, PAKIRANO","4,99 €",,https://www.spar.si/online/rdeca-pitaja-300g-pakirano/p/339422
Spar,sadje in zelenjava,sveze sadje,51482,"MANGO, 1KG","1,99 €",,https://www.spar.si/online/mango-1kg/p/51482
Spar,sadje in zelenjava,sveze sadje,51483,"PAPAJA, 1KG","2,10 €",,https://www.spar.si/online/papaja-1kg/p/51483
Spar,sadje in zelenjava,sveze sadje,484992,"BIO AVOKADO SPAR NATUR*PUR, 300G","3,99 €",,https://www.spar.si/online/bio-avokado-spar-naturpur-300g/p/484992
Spar,sadje in zelenjava,sveze sadje,660316,"BIO BOROVNICE, SPAR NATUR*PUR, 125G","2,49 €",,https://www.spar.si/online/bio-borovnice-spar-naturpur-125g/p/660316
Spar,sadje in zelenjava,sveze sadje,483821,"BIO KIVI SPAR NATUR*PUR, 500G","2,79 €",,https://www.spar.si/online/bio-kivi-spar-naturpur-500g/p/483821
Spar,sadje in zelenjava,sveze sadje,643857,"JAGODE, SPAR PREMIUM, 400G, PAKIRANO","3,99 €",,https://www.spar.si/online/jagode-spar-premium-400g-pakirano/p/643857
Spar,sadje in zelenjava,sveze sadje,317843,"REZAN ANANAS, SPAR TO GO, 1KG; Pri sadnih solatah SPAR TO GO lahko izbirate med raznovrstnim že narezanim sadjem v različnih kombinacijah.","2,85 €",,https://www.spar.si/online/rezan-ananas-spar-to-go-1kg/p/317843
Spar,sadje in zelenjava,suho sadje in orescki,200489,"LEŠNIKI JEDRCA, SPAR, 200G; Lešniki jedrca.","2,99 €",,https://www.spar.si/online/lesniki-jedrca-spar-200g/p/200489
Spar,sadje in zelenjava,suho sadje in orescki,553078,"KANDIRANE ČEŠNJE SPAR, 100G; Kandirane češnje.","1,49 €",,https://www.spar.si/online/kandirane-cesnje-spar-100g/p/553078
Spar,sadje in zelenjava,suho sadje in orescki,340799,"MLETI OREHI, SPAR, 200G","1,79 €","REDNA CENA 1,99 €",https://www.spar.si/online/mleti-orehi-spar-200g/p/340799
Spar,sadje in zelenjava,suho sadje in orescki,274032,"NASTRGANI MANDLJI SPAR, 200G; Povprečna hranilna vrednost na 100g:; Energijska vrednost 619kJ/2557kcal; Maščobe 53g; od tega nasičene maščobe 4,5g; Ogljikovi hidrati 5,7g; od tega ...","2,39 €",,https://www.spar.si/online/nastrgani-mandlji-spar-200g/p/274032
Spar,sadje in zelenjava,suho sadje in orescki,200479,"KOKOS MOKA, SPAR, 200G","1,39 €",,https://www.spar.si/online/kokos-moka-spar-200g/p/200479
Spar,sadje in zelenjava,suho sadje in orescki,553078,"KANDIRANE ČEŠNJE SPAR, 100G; Kandirane češnje.","1,49 €",,https://www.spar.si/online/kandirane-cesnje-spar-100g/p/553078
Spar,sadje in zelenjava,suho sadje in orescki,200479,"KOKOS MOKA, SPAR, 200G","1,39 €",,https://www.spar.si/online/kokos-moka-spar-200g/p/200479
Spar,sadje in zelenjava,suho sadje in orescki,200222,"SUHE ROZINE, SPAR, 200G","0,95 €",,https://www.spar.si/online/suhe-rozine-spar-200g/p/200222
Spar,sadje in zelenjava,suho sadje in orescki,305976,"ZLATE ROZINE, SPAR, 200G; Zlate rozine.","1,49 €",,https://www.spar.si/online/zlate-rozine-spar-200g/p/305976
Spar,sadje in zelenjava,suho sadje in orescki,648072,"SUHE SLIVE BREZ KOŠČIC, BREZ KONZERVANSOV, SPAR, 200 G","2,09 €",,https://www.spar.si/online/suhe-slive-brez-koscic-brez-konzervansov-spar-200-g/p/648072
Spar,sadje in zelenjava,suho sadje in orescki,341583,"ŠTUDENTSKA HRANA, ÜLTJE, 200G","3,56 €","REDNA CENA 4,19 €",https://www.spar.si/online/studentska-hrana-ltje-200g/p/341583
Spar,sadje in zelenjava,suho sadje in orescki,368827,"ARAŠIDI PRAŽENI IN NESOLJENI, ÜLTJE, 200G","2,28 €","REDNA CENA 2,69 €",https://www.spar.si/online/arasidi-prazeni-in-nesoljeni-ltje-200g/p/368827
Spar,sadje in zelenjava,suho sadje in orescki,353947,"PISTACIJA SOLJENA, ÜLTJE, 150G","4,99 €",,https://www.spar.si/online/pistacija-soljena-ltje-150g/p/353947
Spar,sadje in zelenjava,suho sadje in orescki,200489,"LEŠNIKI JEDRCA, SPAR, 200G; Lešniki jedrca.","2,99 €",,https://www.spar.si/online/lesniki-jedrca-spar-200g/p/200489
Spar,sadje in zelenjava,suho sadje in orescki,340799,"MLETI OREHI, SPAR, 200G","1,79 €","REDNA CENA 1,99 €",https://www.spar.si/online/mleti-orehi-spar-200g/p/340799
Spar,sadje in zelenjava,strocnice in semena,658400,"BIO ČIČERIKA, SPAR NATUR*PUR, 500G; Čičerika je idealna za pripravo humusa, enolončnic ali kot hrustljava sestavina solat.","2,49 €",,https://www.spar.si/online/bio-cicerika-spar-naturpur-500g/p/658400
Spar,sadje in zelenjava,strocnice in semena,658401,"BIO FIŽOL MUNGO, SPAR NATUR*PUR, 500G","2,49 €",,https://www.spar.si/online/bio-fizol-mungo-spar-naturpur-500g/p/658401
Spar,sadje in zelenjava,strocnice in semena,446076,"BIO SEZAMOVO SEME SPAR NATUR*PUR, 250G; Neoluščeno. Iz ekološke pridelave.","1,39 €",,https://www.spar.si/online/bio-sezamovo-seme-spar-naturpur-250g/p/446076
Spar,sadje in zelenjava,strocnice in semena,311753,"BIO BUČNA SEMENA SPAR NATUR*PUR, 200G","2,99 €",,https://www.spar.si/online/bio-bucna-semena-spar-naturpur-200g/p/311753
Spar,sadje in zelenjava,strocnice in semena,658399,"BIO BELUGA LEČA, SPAR NATUR*PUR, 500G","2,99 €",,https://www.spar.si/online/bio-beluga-leca-spar-naturpur-500g/p/658399
Spar,sadje in zelenjava,strocnice in semena,658400,"BIO ČIČERIKA, SPAR NATUR*PUR, 500G; Čičerika je idealna za pripravo humusa, enolončnic ali kot hrustljava sestavina solat.","2,49 €",,https://www.spar.si/online/bio-cicerika-spar-naturpur-500g/p/658400
Spar,sadje in zelenjava,strocnice in semena,658401,"BIO FIŽOL MUNGO, SPAR NATUR*PUR, 500G","2,49 €",,https://www.spar.si/online/bio-fizol-mungo-spar-naturpur-500g/p/658401
Spar,sadje in zelenjava,strocnice in semena,658399,"BIO BELUGA LEČA, SPAR NATUR*PUR, 500G","2,99 €",,https://www.spar.si/online/bio-beluga-leca-spar-naturpur-500g/p/658399
Spar,sadje in zelenjava,strocnice in semena,153596,"POSUŠENA ČIČERIKA, DESPAR, 500G; Povprečna hranilna vrednost na 100g:; - Energijska vrednost: 1479 kJ/ 351 kcal; - Maščobe: 5,5g; - Od tega nasičene maščobe: 0,8g; - Ogljikovi hidrati: ...","1,69 €",,https://www.spar.si/online/posusena-cicerika-despar-500g/p/153596
Spar,sadje in zelenjava,strocnice in semena,147364,"FIŽOL CANNELLINI DESPAR, 500G; Povprečna hranilna vrednost na 100g:; - Energijska vrednost: 1336 kJ/ 317 kcal; - Maščobe: 1,7g; - Od tega nasičene maščobe: 0,4g; - Ogljikovi hidrati: ...","1,99 €",,https://www.spar.si/online/fizol-cannellini-despar-500g/p/147364
Spar,sadje in zelenjava,strocnice in semena,446076,"BIO SEZAMOVO SEME SPAR NATUR*PUR, 250G; Neoluščeno. Iz ekološke pridelave.","1,39 €",,https://www.spar.si/online/bio-sezamovo-seme-spar-naturpur-250g/p/446076
Spar,sadje in zelenjava,strocnice in semena,311753,"BIO BUČNA SEMENA SPAR NATUR*PUR, 200G","2,99 €",,https://www.spar.si/online/bio-bucna-semena-spar-naturpur-200g/p/311753
Spar,sadje in zelenjava,strocnice in semena,565643,"BIO LANENA SEMENA DROBLJENA, SPAR NATUR*PUR, 350G","2,39 €",,https://www.spar.si/online/bio-lanena-semena-drobljena-spar-naturpur-350g/p/565643
Spar,sadje in zelenjava,strocnice in semena,339922,"BIO BUČNA SEMENA PRAŽENA IN SOLJENA, SPAR NATUR*PUR, 200G","2,99 €",,https://www.spar.si/online/bio-bucna-semena-prazena-in-soljena-spar-naturpur-200g/p/339922
Spar,sadje in zelenjava,strocnice in semena,594587,"BIO MEŠANICA SEMEN, SPAR NATUR*PUR, 350G; BIO mešanica semen iz kontrolirane ekološke pridelave (SI-EKO-003, Kmetijstvo izven EU).","2,99 €",,https://www.spar.si/online/bio-mesanica-semen-spar-naturpur-350g/p/594587
Spar,sadje in zelenjava,sveza zelisca in zacimbe,483850,"BIO PETERŠILJ KORENINA SPAR NATUR*PUR, 300G","2,59 €",,https://www.spar.si/online/bio-petersilj-korenina-spar-naturpur-300g/p/483850
Spar,sadje in zelenjava,sveza zelisca in zacimbe,598432,"MAJARON V LONČKU XL, 1/1","3,49 €",,https://www.spar.si/online/majaron-v-loncku-xl-11/p/598432
Spar,sadje in zelenjava,sveza zelisca in zacimbe,485159,"ROŽMARIN V POSODICI, 30G","1,29 €",,https://www.spar.si/online/rozmarin-v-posodici-30g/p/485159
Spar,sadje in zelenjava,sveza zelisca in zacimbe,485162,"ŽAJBELJ V POSODICI, 30G","1,29 €",,https://www.spar.si/online/zajbelj-v-posodici-30g/p/485162
Spar,sadje in zelenjava,sveza zelisca in zacimbe,533043,"PETERŠILJ, 100G","1,59 €",,https://www.spar.si/online/petersilj-100g/p/533043
Spar,sadje in zelenjava,sveza zelisca in zacimbe,598432,"MAJARON V LONČKU XL, 1/1","3,49 €",,https://www.spar.si/online/majaron-v-loncku-xl-11/p/598432
Spar,sadje in zelenjava,sveza zelisca in zacimbe,485159,"ROŽMARIN V POSODICI, 30G","1,29 €",,https://www.spar.si/online/rozmarin-v-posodici-30g/p/485159
Spar,sadje in zelenjava,sveza zelisca in zacimbe,485162,"ŽAJBELJ V POSODICI, 30G","1,29 €",,https://www.spar.si/online/zajbelj-v-posodici-30g/p/485162
Spar,sadje in zelenjava,sveza zelisca in zacimbe,503331,"PETERŠILJ ŽIVA, 1/1, SLOVENIJA; List svileno gladek ali nežno narezljan, vedno primeren, naj bo za praznik ali vsakdan. Pod zelenim površjem skriva intenziven okus, izjemno aromo in naravno sv...","1,59 €",,https://www.spar.si/online/petersilj-ziva-11-slovenija/p/503331
Spar,sadje in zelenjava,sveza zelisca in zacimbe,485165,"MEŠANA ZELIŠČA V POSODICI, 30G","1,29 €",,https://www.spar.si/online/mesana-zelisca-v-posodici-30g/p/485165
Spar,sadje in zelenjava,sveza zelisca in zacimbe,483850,"BIO PETERŠILJ KORENINA SPAR NATUR*PUR, 300G","2,59 €",,https://www.spar.si/online/bio-petersilj-korenina-spar-naturpur-300g/p/483850
Spar,sadje in zelenjava,sveza zelisca in zacimbe,533043,"PETERŠILJ, 100G","1,59 €",,https://www.spar.si/online/petersilj-100g/p/533043
Spar,sadje in zelenjava,sveza zelisca in zacimbe,122024,"KALČKI ALFA, 100G; Te majhne rastlinice, ki uspevajo skozi celo leto, so bogat vir vitaminov in mineralov v človeški prehrani. Kalčki so pridelani naravno brez kemikalij in aditiv...","2,49 €",,https://www.spar.si/online/kalcki-alfa-100g/p/122024
Spar,sadje in zelenjava,sveza zelisca in zacimbe,327288,"KALČKI REDKVICA, 50G; Te majhne rastlinice, ki uspevajo skozi celo leto, so bogat vir vitaminov in mineralov v človeški prehrani. Kalčki so pridelani naravno brez kemikalij in aditiv...","2,29 €",,https://www.spar.si/online/kalcki-redkvica-50g/p/327288
Spar,sadje in zelenjava,sveza zelisca in zacimbe,28179,"REGRAT, 100G, PAKIRANO","1,49 €",,https://www.spar.si/online/regrat-100g-pakirano/p/28179
Spar,sadje in zelenjava,sveze pripravljeni napitki in solate,309570,"BIO SOK RDEČE PESE, SPAR NATUR*PUR, 0,75L; 100% Bio sok iz rdeče pese, direktno stisnjen, fermentiran, iz ekološke pridelave; Poreklo rdeče pese: Avstrija; ; Bio sok je fermentiran z mlečnokislinsk...","2,01 €",,https://www.spar.si/online/bio-sok-rdece-pese-spar-naturpur-075l/p/309570
Spar,sadje in zelenjava,sveze pripravljeni napitki in solate,309569,"BIO KORENČKOV SOK SPAR NATUR*PUR, 0,75L; Bio korenjev sok, direktno stisnjen, iz ekološke pridelave; ; Poreklo korenja: Avstrija; ; Za SPAR Natur*pur bio korenjev sok se uporablja samo avstrijs...","2,15 €",,https://www.spar.si/online/bio-korenckov-sok-spar-naturpur-075l/p/309569
Spar,sadje in zelenjava,sveze pripravljeni napitki in solate,224306,"MAVRIČNA SOLATA, SPAR TO GO; Sveže pripravljene zelenjavne solate SPAR TO GO že na oko privabijo z raznolikostjo sestavin in pisanimi barvami. So res priročna izbira za malico ali kosilo. M...","2,10 €",,https://www.spar.si/online/mavricna-solata-spar-to-go/p/224306
Spar,sadje in zelenjava,sveze pripravljeni napitki in solate,449013,"SOLATA S PIŠČANČJIMI FINGERSI, SPAR TO GO, 1KG; Sveže pripravljene zelenjavne solate SPAR TO GO že na oko privabijo z raznolikostjo sestavin in pisanimi barvami. So res priročna izbira za malico ali kosilo. <...","3,00 €",,https://www.spar.si/online/solata-s-piscancjimi-fingersi-spar-to-go-1kg/p/449013
Spar,sadje in zelenjava,sveze pripravljeni napitki in solate,541861,"TESTENINE S ŠUNKO, SPAR TO GO, 1KG; Sveže pripravljeno v trgovini;","2,09 €",,https://www.spar.si/online/testenine-s-sunko-spar-to-go-1kg/p/541861
